date,comuna,house,new,total_area,built_area,bedrooms,bathrooms,furnished,address,description,price_uf,days_old
2020-08-28,Santiago,0,0,105.0,,4.0,3.0,0,"Santiago, Beaucheff, Club Hìpico","Departamento con espacios amplios, vista despejada, cercano a Universidad de Chile, Beaucheff, Colegio don Bosco, sagrado corazón de Jesús, metro Rondizzoni, parque O"" Higgins y locomoción colectiva. CARACTERÍSTICAS 93 / 105 m2 aprox 4 dormitorios (uno en suite) 3 baños Living comedor juntos Coci...",6800.0,13
2020-08-28,Independencia,0,0,27.0,,1.0,1.0,0,"Independencia, Independiencia","Departamento ubicado en un barrio clásico del centro norte, entorno tranquilo, cercano al centro de Santiago, metro y hospitales. CARACTERÍSTICAS - 27/27 m2 - 1 Dormitorio en suite - Cocina amoblada y equipada con horno y encimera eléctricos - Conexión para lavadora - Home office - Sin Estacionam...",1812.56,13
2020-08-28,Ñuñoa,0,0,110.0,,3.0,3.0,0,"Ñuñoa, Ricardo Lyon","2 estacionamientos Lindo y acogedor departamento, muy iluminado y vista despejada, cercano a supermercado y metro Pedro de Valdivia. CARACTERÍSTICAS 95 / 110 m2 aprox 3 dormitorios (uno en suite, salida a terraza) 3 baños Living comedor juntos con salida a terraza Cocina amoblada Bodega 2 estacio...",7500.0,13
2020-08-28,Vitacura,0,0,140.0,,4.0,4.0,0,"Vitacura, San Damian / Las Condes","""2 Estacionamientos"" Precioso departamento, casi nuevo, amplio, muy bien distribuido, dormitorio principal independiente de los demás dormitorios.Sin ruido. Excelente conectividad. CARACTERÍSTICAS 129 / 140 m2 aprox Hall 4 dormitorios (uno en suite) 4 baños (uno de visitas) Living comedor juntos ...",12990.0,13
2020-08-28,Ñuñoa,0,0,105.0,,3.0,2.0,0,"Ñuñoa, Hamburgo / Armando Carrera","""2 Estacionamientos"". Lindo departamento, acogedor, vista despejada hacia áreas verdes con hermosa plaza con juegos infantiles, cercano a colegios, farmacias, supermercados, café. A 3 cuadras del metro Príncipe de Gales CARACTERÍSTICAS 95 / 105 m2 aprox 3 dormitorios (uno en suite con salida a te...",7900.0,13
2020-08-28,Providencia,0,0,85.0,,2.0,3.0,0,"Providencia, Diego de Almagro Lyon","2 Estacionamientos ( tandem ) Impecable departamento ubicado en barrio tranquilo, cercano a movilización, metro de Inés de Suárez ( 8 min. caminando), ciclovías, , supermercados, colegios, universidades. CARACTERÍSTICAS - 77,5 / 85 m2 Aprox. -Hall -Living comedor juntos con salida a terraza - 2 d...",6970.0,13
2020-08-28,Providencia,0,0,190.0,,3.0,2.0,0,"Providencia, Luis Thayer Ojeda","2 departamentos por piso!!!! Departamento en excelente ubicación, a 4 cuadras de metro Tobalaba, cercano a supermercados, colegios, farmacia y plazas. CARACTERÍSTICAS 140 / 190 m2 aprox 3 Dormitorios, uno en suite 2 baños (principal con luz natural) Pieza y baño de servicio Living comedor juntos ...",12000.0,13
2020-08-28,La Reina,0,0,327.0,,5.0,6.0,0,"La Reina, Nicanor Plaza","Excelente departamento en exclusivo Condominio de La Reina Muy acogedor, con amplios espacios, muy luminoso, vista hacia hermosos jardínes. En un agradable sector de La Reina. Cercano a Jumbo y Portal La Reina. CARACTERÍSTICAS - 253 / 327 m2 - 5 dormitorios, 1 en suite - 6 baños - Living comedor ...",15500.0,13
2020-08-28,La Reina,0,0,160.0,,3.0,3.0,0,"La Reina, Príncipe de Gales, las Perdices","Exclusivo departamento en sector privilegiado de La Reina Alta; cercano a supermercados, bancos, comercio, a pasos del colegio British Royal School. CARACTERÍSTICAS - 145 / 160 m2 - 3 dormitorios, 1 en suite, 3 baños - 2 terrazas muy amplias - Living - Comedor juntos. - Cocina amoblada con encime...",11500.0,13
2020-08-28,Las Condes,0,0,45.0,,1.0,1.0,0,"Las Condes, Juan Montalvo","Excelente departamento a pasos del Metro Hernando de Magallanes y de la confluencia de Av Las Condes y Av Apoquindo, la mejor y más variada movilización.Cercano a supermercado Lider, centro comercial Apumanque y comercio general. Excelentes terminaciones constructora Molina Morel CARACTERÍSTICAS ...",4560.0,13
2020-08-28,Providencia,0,0,116.0,,4.0,2.0,0,"Providencia, Las Dalias - Holanda","Estupendo departamento muy amplio con vista despejada en barrio consolidado, con estacionamiento y bodega, cercano al parque Pocuro, a colegios y transporte urbano. CARACTERÍSTICAS 101/ 116 m2 4 Dormitorios 2 baños con luz natural Living comedor juntos con salida a terraza Cocina amoblada, con co...",12500.0,13
2020-08-28,Ñuñoa,0,0,80.0,,2.0,2.0,0,"Ñuñoa, Coventry / San Juan de Luz","Cómodo y luminoso departamento con buena conectividad, cercano a supermercados, colegio. entre estaciones de metro Francisco de Bilbao y Príncipe de Gales. CARACTERÍSTICAS 68 / 80 m2 aprox. 2 dormitorios (1 en Suite) 2 baños Living comedor Home office Estacionamiento Bodega OTROS Piso 10 Orientac...",5900.0,13
2020-08-28,Macul,0,0,68.0,,3.0,2.0,0,"Macul, Los Olmos con Macul","Oportunidad!!!! Impecable depto. ideal para familia con niños, con áreas verdes excelente conectividad en sector consolidado y tranquilo, cercano a Municipalidad, futura extensión de línea de metro 8, colegios, supermercados, restaurantes, bancos, centro médico, farmacia, parques, locomoción. CAR...",4531.4,13
2020-08-28,Las Condes,0,0,186.0,,5.0,4.0,0,"Las Condes, Martín de Zamora / La Niña","!! 4 Estacionamientos !!. Inmejorable departamento, con finas terminaciones a 2 cuadras metro Colón, cercano a colegio Verbo Divino, Villa María y Trewhela`s School, emplazado en hermoso entorno rodeado de jardines y áreas verdes, barrio consolidado. CARACTERISTICAS - 168/ 186 m2 aproximados - 5 ...",13100.0,13
2020-08-28,Estación Central,0,0,55.0,,2.0,1.0,0,"Estación Central, Titan los argonautas","Lindo departamento, ubicado en el centro de la ciudad ubicado a 3 cuadras del metro las Rejas, cercano a comercio y transporte. CARACTERÍSTICAS 53/55 m2 2 dormitorios 1 baño Cocina amoblada Living comedor juntos 1 estacionamiento OTROS Piso 2 Gastos comunes $45.000 aproximado Orientación norte-or...",2700.0,13
2020-08-28,Las Condes,0,0,181.0,,4.0,4.0,0,"Las Condes, Felix de Amesti / Colón","""2 estacionamientos"". Excelente departamento en piso 11, vista asegurada, muy cercano a metro estación Escuela Miliitar, con excelente conectividad, cercano a Colegios y Parque Arauco. CARACTERÍSTICAS 140 / 181 m2 aproximados 4 dormitorios 4 baños Principal en suite Living comedor con salida a te...",10900.0,13
2020-08-28,Vitacura,0,0,135.0,,3.0,3.0,0,"Vitacura, El Arcangel","2 ESTACIONAMIENTOS, edificio no masivo Espectacular departamento todo eléctrico del año 2015, en edificio de solo 26 Departamentos, en un distinguido sector de Vitacura. A sólo 3 cuadras del Parque Arauco. CARACTERÍSTICAS 110 / 135 m2 aprox Hall de entrada 3 dormitorios, 3 baños: 1 en suite, el t...",13000.0,13
2020-08-28,Puente Alto,0,0,80.0,,3.0,2.0,0,"Puente Alto, Av. Troncal San Francisco / Gabriela Oriente","Amplio y luminoso departamento en condominio con muy buena distribución de sus espacios, vista despejada y privilegiada a la cordillera. Con excelente locomoción y cercano a Supermercados, Colegios, hospital Sótero Del Rio, centros comerciales y Univesidad Santo Tomás. CARACTERISTICAS - 72/80 mt2...",2800.0,13
2020-08-28,Santiago,0,0,65.0,,2.0,2.0,0,"Santiago, Carmen / Argomedo","Cómodo y acogedor departamento en una excelente ubicación, a pasos de Santa Isabel y 10 de Julio. CARACTERISTICAS - Piso 6. - 63/65 m2. - Orientación norte. - 2 dormitorios amplios (principal en suite) - 2 baños. - Living comedor juntos con terraza. - Cocina amoblada. - Conexión a lavadora. - 1 B...",3990.0,13
2020-08-28,Ñuñoa,0,0,40.0,,1.0,1.0,0,"Ñuñoa, Exequiel Fernández","DISPONIBILIDAD DE ENTREGA PARA EL 07 DE JUNIO DE 2019. Cómodo y luminoso departamento Exequiel Fernández con Las Encinas, tiene muy buenos accesos y locomoción colectiva, cerca de Mall Portal Ñuñoa, supermercados y servicios en general. CARACTERÍSTICAS - 36/40 m2 - 1 Dormitorio amplio en suite - ...",2736.27,13
2020-08-28,Providencia,0,0,151.0,,3.0,2.0,0,"Providencia, Metro Inés de Suárez","Luminoso departamento con linda vista nor oriente despejada asegurada, a 5 cuadras del metro Inés de Suárez, colegios The English Institute , The Kent School, P. de Valdivia. Cercano a Universidades, Bancos, Supermercados.Excelente conectividad. CARACTERÍSTICAS 135 / 151 m2 aprox Hall Living come...",9934.21,13
2020-08-28,Providencia,0,0,144.0,,4.0,3.0,0,"Providencia, Lyon, Diego de Almagro","2 ESTACIONAMIENTOS, 4 DORMITORIOS Departamento, muy amplio y luminoso,ubicado en barrio privilegiado por conectividad y plusvalía. Muy cercano a colegios. CARACTERÍSTICAS 124 / 144 m2 4 Dormitorios Living y comedor juntos Amplia cocina equipada, logia 2 Estacionamientos Bodega OTROS Piso 2 Gastos...",14300.0,13
2020-08-28,San Miguel,0,0,66.0,,3.0,2.0,0,"San Miguel, 5 cuadras metro El Llano","A 800 metros del metro San Miguel A pasos del Hospital Barros Luco Tenemos distintos modelos, precios, dormitorios, desde UF 2.000 Edificio Nuevo de 13 pisos, hermosas áreas verdes, salas comunes, quinchos, gimnasio, piscina. Edificio habitacional de 13 pisos. Consta de 156 departamentos entre el...",3712.0,13
2020-08-28,Las Condes,0,0,52.0,,1.0,1.0,0,"Las Condes, San José de la Sierra","Linda vista despejada ,asegurada al oriente. Excelente departamento casi nuevo, con una hermosa vista despejada y finas terminaciones. San José de la Sierra Sur. CARACTERÍSTICAS - 42/50 m2 - 1 Dormitorio en suite y con walking closet - 1 Baño amplio, con ventilación natural y conexión para lavado...",5450.0,13
2020-08-28,Las Condes,0,0,100.0,,3.0,2.0,0,"Las Condes, Sebastián Elcano / Colón","Amplio departamento, seguro y muy tranquilo, inmejorable ubicación, excelente conectividad en sector consolidado de la comuna CARACTERÍSTICAS - 100/105 m2 - 3 Dormitorios 1 en suite - 2 Baños - Living comedor juntos con salida a terraza - Cocina amoblada - Logia OTROS - Piso 2 - Gastos comunes $7...",5890.81,13
2020-08-28,La Florida,0,0,87.0,,3.0,2.0,0,"La Florida, Vicuña Mackenna/Vicente Valdés","GRAN OPORTUNIDAD!! Cómodo y acogedor departamento con una excelente ubicación y conectividad. A pasos de la estación de metro Vicente Valdés, y de todo tipo de locomoción por Vicuña Mackenna. Cercano a Mall Plaza Vespucio, y en general a todo tipo de comercio y servicios. CARACTERISTICAS - 84/87 ...",3120.0,13
2020-08-28,Providencia,0,0,65.0,,2.0,2.0,0,"Providencia, Metro Pedro de Valdivia,","Excelente ubicación a 4 cuadras de Providencia y metro Pedro de Valdivia. Estupenda conectividad cercano a bancos, farmacias, colegios y supermercado. CARACTERÍSTICAS - 59/65 m2 aprox. - Terraza en living comedor y dormitorio principal - 2 Dormitorios - 2 Baños (uno en suite, walking closet) - Lo...",6030.24,13
2020-08-28,Las Condes,0,0,160.0,,4.0,4.0,0,"Las Condes, Martín de Zamora","2 ESTACIONAMIENTOS, NOR ORIENTE Estupendo y amplio departamento, con vista despejada, 2 terrazas, 2 estacionamientos. Excelente barrio con buena conectividad, cercano a supermercados y colegios. a 6 minutos caminando al metro Colòn. - 140/160 m2 - 3 Dormitorios - 3 Baños - Dormitorio y baño de se...",11600.0,13
2020-08-28,Las Condes,0,0,127.0,,4.0,4.0,0,"Las Condes, Las Condes, Puente Nuevo","Ideal inversionistas , depto arrendado por 2 años a 33 UF mensuales, Puente Nuevo, Costanera Norte !!! Excelente departamento de año 2015, 2 estacionamientos; cercano a colegio Pedro de Valdivia, Universidad del Desarrollo, Mall Sport, supermercado, comercio. CARACTERÍSTICAS - 117/127 m2 aprox. -...",9800.0,13
2020-08-28,Las Condes,0,0,92.0,,2.0,2.0,0,"Las Condes, Mayecura, Las Condes","Departamento luminoso y soleado en barrio tranquilo, seguro, buena iluminación del edificio, buen comercio, bancos, Clínica Cordillera, movilización. CARACTERÍSTICAS - 78/93 m2 - 2 Dormitorios de buen tamaño - 2 baños (uno en suite) - Cocina amoblada, logia - Living comedor juntos - Estacionamien...",6450.0,13
2020-08-28,Santiago,0,0,73.0,,3.0,2.0,0,"Santiago, Ejercito/Grajales","Amplio departamento en excelente estado, ubicado en Ejercito donde confluyen varias ciclovias, a pasos de comercio, supermercados, Universidades y Metro Los Heroes y Toesca CARACTERÍSTICAS - 73 m2 - 3 Dormitorios - 2 Baños - Cocina independiente - Calefont - Piso parquet - Living y comedor juntos...",3137.12,13
2020-08-28,Providencia,0,0,230.0,,4.0,3.0,0,"Providencia, Lota, Holanda","3 estacionamientos !!!! Departamento Amplio a dos cuadras de metro Tobalaba, buena conectividad; y a 3 cuadras de mall Costanera Center. Farmacias, comercio, movilización, supermercado. CARACTERÍSTICAS - 218/230 m2 - 2 Terrazas - 4 Dormitorios (principal en suite) - 3 Baños - Sala de estar - Coci...",14639.9,13
2020-08-28,Santiago,0,0,74.0,,3.0,2.0,0,"Santiago, Argomedo, Portugal","Departamento Amoblado, con buena conectividad a 2 cuadras de metro Santa Isabel, cercano a hospitales, barrio Lastarria, universidades y comercio. CARACTERÍSTICAS - 72/74 m2 - 3 Dormitorios - 2 Baños (uno en suite) - Amplia cocina americana, totalmente amoblada, logia - Living y comedor con salid...",3950.0,13
2020-08-28,Ñuñoa,0,0,75.0,,3.0,2.0,0,"Santiago, Santa Isabel, Vicuña Mackenna","Departamento Ñuñoa. A cuadras de metro Santa Isabel, full conectividad. CARACTERÍSTICAS - 75 m2 - 3 Dormitorios (uno en suite) - 2 Baños - Cocina amoblada, logia - Living comedor juntos - Estacionamiento - Bodega OTROS - Piso 7 - Gastos comunes $80.000 aprox. - Contribuciones $ 95.000 aprox. - Ai...",5228.53,13
2020-08-28,Santiago,0,0,50.0,,2.0,2.0,0,"Santiago, Santa Isabel/ Vicuna Mackenna","Amplio departamento ubicado en Santa Isabel/ Vicuna Mackenna donde confluyen varias ciclovias, a pasos de comercio, supermercados, Barrio Italia y Metro Santa Isabel CARACTERÍSTICAS - 60 m2 - 2 Dormitorios - 2 Baños (uno en suite) - Cocina amoblada - Piso flotante - Balcon que recorre living y do...",3067.41,13
2020-08-28,Ñuñoa,0,0,70.0,,2.0,2.0,0,"Ñuñoa, Irarrazaval, Antonio Varas","Departamento casi nuevo, en un piso 20, linda vista despejada, bajos gastos comunes, a pasos de futura línea 6 del metro, excelente conectividad. CARACTERÍSTICAS. - 62 / 70 m2 - 2 dormitorios, 2 baños - Cocina amoblada y logia - Hall de entrada, living comedor juntos, terraza - 1 estacionamiento ...",5054.25,13
2020-08-28,San Joaquín,0,0,48.8,,2.0,1.0,0,"San Joaquín, Departamento con Estacionamiento en Edficio Metro Valdovinos","- Departamento con Estacionamiento . - Av. Vicuña Mackenna 3635 Dp 2005. SanJoaquín - Edificio Metro Valdovinos. Piso 20 - A pasos de Estación metro Carlos Valdovinos - Gasto Común aprox. : $60.000.- - Piso : flotante , alfombra y cerámica - Terraza (2,8m2) - Living - Comedor - Cocina amoblada y ...",2718.84,13
2020-08-28,Pudahuel,0,0,57.0,,3.0,1.0,0,"Pudahuel, Departamento en Primer Piso en Condominio Robinson Crusoe",PRÓXIMAMENTE FOTOGRAFÍAS - Departamento en Primer Piso - Isla Robinson Crusoé 8909 Dp 11 Block C. Pudahuel - Condominio Robinson Crusoé - Gasto Común : $35.000.- aprox. - Living - Comedor - Cocina - 3 Dormitorios - 1 Baño - Estacionamiento comùn - Año de Construcción : 2004 Rol de la Propiedad : ...,1394.28,13
2020-08-28,Maipú,0,0,43.0,,3.0,1.0,0,"Maipú, Departamento en 2ºPiso en Villa Bernardo O'Higgins","- Departamento en 2ºPiso - Campanario 2579 Dp 27. Mz. A, Maipú - Villa Bernardo O'Higgins - Piso : ceràmica- - Living - Comedor - Cocina - 3 Dormitorios - 1 Baño - Lavadero - Estacionamiento común - Año de Construcción : 1996 Rol de la Propiedad : 7864-39 - Cercana a colegios, locomoción y plaza ...",836.57,13
2020-08-28,Santiago,0,0,34.0,,1.0,1.0,0,"Santiago, Departamento cercano a Estación metro Pque. O'Higgins","- Departamento en 4 Piso - Aldunate 1064 Dp 41-B, Santiago. - Edificio Jardines del Pque. O'Higgins - A pasos Estación metro Pque O'Higgins - Gasto común : $65.000.- aprox. - Orientación : Poniente - Piso : flotante - Living - Comedor - Cocina americana - 1 Dormitorio - 1 Closet - 1 Baño Espacios...",1742.84,13
2020-08-28,Santiago,0,0,29.0,,1.0,1.0,0,"Santiago, Departamento en 4° Piso cercano a Estación Metro U. Católica","- Departamento de un ambiente, en 4 Piso - Calle Namur 67 Dp 41, Santiago.Centro - Sector Bellas Artes. Excelente ubicación - A pasos de parques, cine, centro cultural y metro - Gasto Común : $65.000.- aprox - Piso : parquet - 1 Dormitorio y 1 Baño - Ascensor - Conserjería - Rol de la Propiedad :...",1568.56,13
2020-08-28,La Florida,0,0,66.0,,3.0,1.0,0,"La Florida, Departamento en Tercer Piso. Villa Los Copihues",- Departamento en Tercer Piso - Reina Luisa 6615 Dp 32 Block 19. La Florida - Villa Los Copihues - Excelente ubicación. - Piso : cerámica y fléxit - Living - Comedor - Cocina - 3 Dormitorios - 1 Baño - Logia - Conserjerìa - Año de construcción 1974 Rol de la Propiedad : 480-122 - Cercano a : supe...,1812.56,13
2020-08-28,Recoleta,0,0,55.0,,3.0,1.0,0,"Recoleta, Departamento en Primer Piso en Santa Mónica. Recoleta","- Departamento en Primer Piso - Punta Arenas 3661 Dp 104, Edificio 6-B. Recoleta - Población Santa Mónica - Gasto Común : $35.000.- aprox. - Piso : cerámica - Living - Comedor - Cocina - 3 Dormitorios - 1 Baño - Estacionamiento comùn - Año de Construcción : 1983 Rol de la Propiedad : 5608-28 - Ce...",1394.28,13
2020-08-28,Providencia,0,0,81.0,,3.0,2.0,0,"Providencia, Departamento a pasos de Estación metro Manuel Montt",- Departamento en Piso 17 - Av. Providencia 1100 Dp 1702.Torre C. Providencia - Edificio Torres de Tajamar - Excelente ubicación - Gasto Común : $90.000.- aprox. - Orientación : Oriente - Piso : parquet - Living- Comedor - Cocina - 3 Dormitorios - 3 Closets - 2 Baños - 3 Bodegas - Ascensor - Plaz...,4008.54,13
2020-08-28,San Joaquín,0,0,55.0,,2.0,1.0,0,"San Joaquín, Departamento cercano a Est. Metro Sn. Joaquín y Lo Vial.","- Departamento en 2º Piso con Estacionamiento - Avda. Santa Rosa 4490 Dp 208. San Joaquín - Edificio Lavanda - Conjunto Habitacional Paseo Santa Rosa - Gasto Común : $40.000.- aprox - Piso : flotante y cerámica - Living - Comedor - Cocina - 2 Dormitorios, principal en suite - Baño de visitas - Lo...",1638.27,13
2020-08-28,Santiago,0,0,60.0,,3.0,2.0,0,"Santiago, Libertad / Av. Mapocho","Se vende acogedor departamento cercano Av. Mapocho, Balmaceda, Parque los Reyes y a 10 minutos del Metro Cumming (L5). (Cuenta con estacionamiento) Coordinar visita con: Henry Contreras +56 9 44447668 henry@catabrochet.cl Cuenta con 3 habitaciones, principal en suite con calefacción eléctrica, 2 ...",2962.84,13
2020-08-28,Ñuñoa,0,0,100.0,,3.0,2.0,0,"Ñuñoa, Suecia/ Holanda","Departamento en venta en Ñuñoa. EXCELENTE OPORTUNIDAD en el mejor sector de Ñuñoa cercano a bancos, comercios, colegio, campus oriente UC. Para visita coordinar con Waleska Baricic, 569 9369 49 50. Mail: waleska@catabrochet.cl Hall de entrada, 3 dormitorios, 1 en suite con walk in closet, 2 baños...",6305.61,13
2020-08-28,Ñuñoa,0,0,100.0,,3.0,2.0,0,"Ñuñoa, Suecia/ Holanda","Departamento en venta en Ñuñoa. EXCELENTE OPORTUNIDAD en el mejor sector de Ñuñoa cercano a bancos, comercios, colegio, campus oriente UC. Para visita coordinar con Waleska Baricic, 569 9369 49 50. Mail: waleska@catabrochet.cl Hall de entrada, 3 dormitorios, 1 en suite con walk in closet, 2 baños...",6305.61,13
2020-08-28,Las Condes,0,0,120.0,,3.0,3.0,0,"Las Condes, Kennedy Lateral","Lindo y cómodo departamento orientación norte en excelente ubicación. Para citas María Paz Santelices +56 982353747 Gran recibidor, con puertas francesas que dividen el living y comedor, que terminan en una rica terraza. Cocina amplia con horno, encimera, campana y lavavajillas, logia separada. B...",8500.0,13
2020-08-28,Santiago,0,0,32.0,,1.0,1.0,0,"Santiago, Lira / Sta Isabel","Se vende cómodo departamento ubicado en el sector de Lira con Santa Isabel, cercano a Metro Santa Isabel, universidades, colegios y supermercados, excelente conectividad. (No cuenta con estacionamiento ni bodega) Coordinar Visita con: Henry Contreras + 56 9 44447668 henry@catabrochet.cl Cuenta co...",2161.13,13
2020-08-28,Las Condes,0,0,82.0,,3.0,2.0,0,"Las Condes, Rotonda Atenas","Departamento en venta en Las Condes. Lindo departamento remodelado en Condominio Imago Mundi, cercano a Rotonda Atenas, bancos y comercio. Coordinar visitas con Waleska Baricic +569 9369 49 50mail waleska@catabrochet,cl. Características: 3 dormitorios, 2 baños, 1 en suite Orientación Sur Cocina e...",5900.0,13
2020-08-28,Las Condes,0,0,56.0,,2.0,1.0,0,"Las Condes, Padre hurtado fleming","Lindo depto. en piso 4 sector fleming/vital apoquindo, coordinar visitas con Cecilia Carreño +569 6495 1416 Cecilia@catabrochetpropiedades.cl 2 dormitorios 1 baño, cocina tradicional, loggia El edificio posee areas verdes muy bonitas, excelente locomacion, cercano se encuentra Mall Los Dominicos",3100.0,13
2020-08-28,Santiago,0,0,46.0,,2.0,2.0,0,"Santiago, Metro Santa Lucia","PRECIOSO Y COMODO DEPARTAMENTO EN CALLE SAN FRANCISCO - SANTIAGO CENTRO .- Contactarse con Ivonne Soto Graf + 569 31901172 / + 569 98466785 ivonne@catabrochet.cl.-Departamento amoblado en pleno centro de Santiago, cercano a estaciones de metro Santa Lucía, Universidad de Chile y Parque Almagro.- ...",2823.0,13
2020-08-28,Las Condes,0,0,115.0,,2.0,2.0,0,"Las Condes, Albacete / Metro Ecuela Militar","Luminoso y cómodo departamento en condominio, ubicado en el último piso, orientación nor oriente. Tiene 100 metros útiles + 15 metros de terraza, increíble vista despejada, cercano al metro Escuela Militar (L1) y a 6 cuadras del Estadio Español. Coordinar visita con: Henry contreras + 56 9 444476...",8191.37,13
2020-08-28,Las Condes,0,0,115.0,,3.0,2.0,0,"Las Condes, Encomenderos / Isidora Goyenechea / Centro financiero","Se vende espectacular departamento, cercano a Plaza Perú, Costanera Center y Metro Tobalaba (L1). Sector especial para Ejecutivos y/o Turistas, cercano al Teatro Municipal Las Condes, oficinas, restaurantes, parques, farmacias y centros de negocios. (Cuenta con estacionamiento y bodega) Coordinar...",7750.0,13
2020-08-28,Vitacura,0,0,76.0,,2.0,2.0,0,"Vitacura, Presidente Riesco/Las Hualtatas","Departamento en venta en Vitacura. Espectacular departamento duplex ubicado en piso 6 en edificio de 10 pisos, orientación norte, sector Kennedy/ Gerónimo de Alderete. Coordinar visitas con Waleska Baricic 569 9369 49 50. Mail waleska@catabrochet.cl Primer piso: Living con cocina americana, conex...",8300.0,13
2020-08-28,Las Condes,0,0,204.0,,4.0,4.0,0,"Las Condes, Martín de Zamora/Alcantara","Departamento en venta en Las Condes. Estupendo departamento. Sector Martín de Zamora/Alcántara. Coordinar visitas con Waleska Baricic al 569 9369 49 50. Mail waleska@catabrochet.cl Hall con piso de mármol travertino, orientación nor- oriente, amplio living comedor, 4 dormitorios (principal en sui...",12800.0,13
2020-08-28,Providencia,0,0,234.0,,3.0,3.0,0,"Providencia, Avda Francisco Bilbao/ Pocuro","Departamento en venta en Providencia. Espectacular penthouse ubicado en el sector Pocuro, cercano a Metro Inés de Suarez, Universidad Finis Terrae, Duoc. Para visitas coordinar con Waleska Baricic 569 9369 49 50. Mail waleska@catabrochet.cl Características: 3 dormitorios, walk in closet , 3 baños...",15200.0,13
2020-08-28,Santiago,0,0,50.0,,2.0,2.0,0,"Santiago, Marin / Lira","Estupendo departamento ubicado a 6 cuadras del metro Santa Isabel (L5) y a 6 cuadras de Metro Universidad Católica (L1). Cercano a supermercados, farmacias, restaurantes, universidades, parques y colegios. (cuenta con estacionamiento y bodega) Coordinar visita con: Henry Contreras + 56 9 44447668...",3159.38,13
2020-08-28,Ñuñoa,0,0,200.0,,4.0,4.0,0,"Ñuñoa, José Pedro Alessandri","Vendo espectacular y amplio departamento en un 5to piso, orientación nor-poniente. Ricas terrazas. Coordinar citas con María Paz al +56 9 82353747 Gran recibo, con baño de visitas, dormitorio y baño de servicio, que se encuentra fuera de la cocina así que puede ser un 4to dormitorio. Cocina equip...",10900.0,13
2020-08-28,Santiago,0,0,44.0,,2.0,1.0,0,"Santiago, Santa Rosa / Metro Santa Lucia","Céntrico departamento excelente para inversión, se vende también con el mobiliario que se ve en las fotos. Ubicado a tres cuadras del Metro Santa Lucia, orientación Sur. Cocina americana con muebles de cocina de base y muro, encimera electrica de 4 hornillas, campana y horno empotrado, piso de ce...",3485.69,13
2020-08-28,Las Condes,0,0,148.0,,3.0,2.0,0,"Las Condes, Apoquindo/ Padre Errazuriz","Departamento en venta en Las Condes. Estupendo departamento duplex ubicado en barrio residencial con excelente conectividad, Cercano a metro Hermando de Magallanes, Estadio Italiano, Para visitas coordinar con Waleska Baricic al +569 9369 49 40 mail waleska@catabrochet.cl Características Primer p...",10900.0,13
2020-08-28,Las Condes,0,0,90.0,,2.0,2.0,0,"Las Condes, Metro Los Dominicos","Se vende precioso departamento, como nuevo, Orientación norte en un sector tranquilo y muy cerca del metro Los Dominicos. Citas con María Paz +56 9 82353747 Cocina incorporada totalmente equipada con horno, encimera, campana, lavavajillas, microondas y refrigerador empotrado con cubierta de mader...",7500.0,13
2020-08-28,Santiago,0,0,75.0,,3.0,2.0,0,"Santiago, Lira / Santa Victoria","Cómodo departamento con excelente ubicación, cercano al Metro Universidad católica (L1), Metro Santa Isabel (L5), universidades, supermercados, hospitales, bancos y comercio en general. (Cuenta con Estacionamiento) Coordinar visita con: Henry Contreras + 56 9 44447668 henry@catabrochet.cl Con 3 d...",4182.83,13
2020-08-28,Santiago,0,0,75.0,,3.0,2.0,0,"Santiago, Lira / Sta. Victoria","Cómodo departamento con excelente ubicación, cercano al Metro Universidad católica (L1), Metro Santa Isabel (L5), universidades, supermercados, hospitales, bancos y comercio en general. (Cuenta con Estacionamiento) Coordinar visita con: Henry Contreras + 56 9 44447668 henry@catabrochet.cl Con 3 d...",4200.0,13
2020-08-28,Las Condes,0,0,115.0,,2.0,2.0,0,"Las Condes, Albacete / Metro Escuela Militar","Luminoso y cómodo departamento en condominio, ubicado en el último piso, orientación nor oriente. Tiene 100 metros útiles + 15 metros de terraza, increíble vista despejada, cercano al metro Escuela Militar (L1) y a 6 cuadras del Estadio Español. Coordinar visita con: Henry contreras + 56 9 444476...",8191.37,13
2020-08-28,Santiago,0,0,31.0,,1.0,1.0,0,"Santiago, Santo Domingo / Metro bellas Artes","Gran oportunidad de inversión.!! Estupendo departamento con excelente ubicación en Barrio Bellas Artes, de 1 dormitorio, 1 baño, (31 mts2 totales), piso de porcelanato Alemán en todo el departamento, dormitorio principal en suite con walk in closet, cocina americana con campana, horno y encimera ...",2265.7,13
2020-08-28,Providencia,0,0,51.39,,1.0,1.0,0,"Providencia, Lota / Suecia / Lyon","Para visitas llamar a Maria Luisa Cerda cel 9 68484021 marialuisacerda@catabrochet.cl Precioso Loft en un lindo sector de Providencia orientacion oriente muy luminoso. El departamento es de 1 dormitorio y 1 baño,tiene living comedor con cocina americana integrada, más terraza en el primer piso y ...",5300.0,13
